Word,Frequency
非法,92
非洲,91
多地,91
外长,91
历史,89
首尔,89
暴力,89
污水,89
停火,88
倡议,88
援助,88
相撞,88
12,88
震源,87
千米,87
尼日尔,86
海域,86
公民,86
游客,85
参加,85
民调,85
瑞典,84
成功,84
谴责,84
议长,83
机构,83
人员,83
约,82
目标,82
升至,81
水,81
人士,81
通胀,81
会议,80
出席,80
记者,80
排海,80
集束,80
媒体,80
案,79
都,79
一架,79
北部,79
暴雨,78
恢复,78
签署,77
大熊猫,77
制裁,77
克里米亚,76
14,76
创新,76
美元,75
武器,75
评理,75
俄国防部,75
弹药,75
政策,74
日媒,74
50,74
警告,74
委员会,73
主席,73
逾,73
巴勒斯坦,73
意大利,73
庆祝,72
发言人,72
战机,72
巴基斯坦,72
对华,72
沙特,72
首相,71
纽约,71
金砖,71
副,71
达,70
打击,70
阿富汗,70
机场,70
马克,69
停止,69
议员,69
关系,69
结束,69
企业,69
伤亡,69
空袭,69
社会,69
州,68
挑战,68
带来,68
特别,68
连续,68
下,68
下降,68
普里,68
戈任,68
未,68
上限,68
俄媒,67
15,67
交流,67
工作,67
延长,67
海外,66
白宫,66
一名,66
边境,66
发生爆炸,66
24,65
骚乱,65
撤离,65
法案,65
列车,65
破坏,64
遭袭,64
高,64
提醒,64
入海,64
讨论,64
罢工,64
出口,63
项目,63
粮食,63
东盟,63
被捕,63
助力,63
号,63
谈判,63
人道主义,63
预计,62
枪击案,62
警察,62
集会,62
荷兰,62
G7,62
起火,61
身亡,61
加剧,61
正,61
25,61
埃及,61
导弹,61
30,61
拒绝,60
临时,60
核电站,60
中心,60
同比,60
马斯克,60
实施,60
强推,60
多人,59
起诉,59
俄军,59
气候,59
大火,59
竞选,59
中文,58
成,58
大使馆,58
俄方,58
暂停,58
访华,58
赴,58
13,58
悉尼,58
军事,58
领域,58
候选人,57
伊拉克,57
取消,57
公布,57
市场,56
直升机,56
波兰,56
男子,56
锐评,56
理事会,56
发射,55
关闭,55
在野党,55
担忧,55
城市,55
韩媒,55
进一步,55
希腊,54
国会,54
次,54
遇袭,54
龙,54
指控,54
乌称,54
公司,54
承诺,54
化,54
达成,54
林肯,53
当选,53
市长,53
首届,53
敦促,53
排污,53
新闻,53
建设,53
关注,53
会晤,52
央行,52
热评,52
曾,52
俄外交部,52
乌方,52
联合,52
欧元,52
却,52
升级,52
亿,51
40,51
遭遇,51
天气,51
内阁,51
发声,51
外交,51
显示,51
曼谷,51
发表,51
新西兰,51
共建,50
伦敦,50
成立,50
届,50
创,50
部队,50
布,50
武装,50
航班,50
专访,50
抵达,50
反攻,50
释放,50
受,50
大学,50
李在明,50
治理,50
做,50
丝路,50
人工智能,50
投资,50
汽车,49
柏林,49
数量,49
期待,49
医院,49
墨西哥,49
当地,49
炸弹,49
60,49
18,49
击落,49
增加,49
看,49
16,49
脱轨,49
大会,48
台风,48
居民,48
立场,48
青年,48
战略,48
去世,48
中亚,48
犯罪,47
推进,47
22,47
已有,47
逮捕,47
数十,47
稳定,47
疏散,47
代表团,46
火山,46
涉嫌,46
100,46
丧生,46
大选,46
共和党,46
走,46
希望,46
科技,46
霸权,46
违约,46
能登,46
安理会,45
开幕,45
网评,45
2022,45
海洋,45
时,45
两,45
军事行动,45
军方,45
死伤,45
真相,45
挫败,45
毛伊岛,45
脱钩,45
系统,45
亚太,45
生活,45
导致,44
激增,44
气候变化,44
证实,44
青少年,44
日方,44
港口,44
遇难者,44
日本政府,44
投票,44
尹锡悦,44
月球,43
新高,43
进口,43
摧毁,43
市,43
谢锋,43
展开,43
极端,43
故事,43
开启,43
受害者,43
朝鲜,43
一个,43
辞职,43
排放,43
阿根廷,43
战争,43
研讨会,42
任命,42
驻华大使,42
嫌疑人,42
架,42
新一轮,42
全国,42
开放,42
发动,42
铁路,42
水平,42
决议,42
摩洛哥,41
失败,41
学生,41
深化,41
预期,41
接受,41
人死,41
令,41
推介会,41
高温,41
平民,40
23,40
议会,40
车祸,40
承认,40
西班牙,40
紧急状态,40
人口,40
受损,40
人类,40
举行会谈,40
引,40
45,40
火车,40
同意,40
提出,39
佐治亚州,39
能源,39
两国,39
非裔,39
军援,39
喷发,39
新加坡,39
白俄罗斯,39
对抗,39
原因,39
背后,39
中东,39
人民,39
中部,39
拉美,39
入境,39
措施,39
美联储,39
对话,39
好,38
多方,38
部长,38
海啸,38
加息,38
持刀,38
危险,38
新漫评,38
大桥,38
拦截,38
谈,38
总台,38
疫情,38
走进,38
长期,38
尼日利亚,38
参与,38
美债,38
招待会,38
美国政府,37
新任,37
嫌犯,37
美政府,37
爆发,37
突破,37
数据,37
收到,37
保护,37
周末,37
危害,37
载,37
法,37
17,37
多个,37
约旦河西岸,37
石油,37
匈牙利,37
重返,37
扣押,37
贸易,36
救援,36
法律,36
文明,36
基辅,36
学校,36
一年,36
频发,36
现场,36
难,36
试图,36
政变,36
政客,36
军事援助,36
相关,36
获,36
胁迫,36
质疑,36
小时,36
广岛,36
即将,35
援乌,35
士兵,35
国务卿,35
21,35
公开,35
经贸,35
聚焦,35
第一,35
驻美,35
102,35
巴黎,35
机遇,35
关键,35
石川县,35
飞行员,35
麦卡锡,35
自然,35
国际原子能机构,35
绿色,35
船,35
坍塌,35
多名,35
部署,35
境内,35
茶,35
德,34
联邦,34
法院,34
上涨,34
官方,34
中企,34
还,34
高铁,34
注入,34
两党,34
状态,34
飙升,34
友好,34
设施,34
视察,34
军人,34
超过,34
制造,34
通话,34
美方,34
厄瓜多尔,34
各国,34
年度,34
被判,33
错误,33
机制,33
通胀率,33
这一,33
时间,33
信息,33
两名,33
信号,33
总领馆,33
明年,33
确认,33
小型,33
34,33
监管,33
前景,33
停火协议,33
复苏,32
迎来,32
探测器,32
阐述,32
灾难,32
成果,32
雅加达,32
英媒,32
降至,32
俄总统,32
研发,32
教育,32
加州,32
数字,32
暴露,32
大赛,32
技术,32
友谊,32
人伤,32
亚洲,32
流离失所,32
针对,32
洪水,31
暨,31
缅甸,31
欲,31
压力,31
省,31
华盛顿,31
推翻,31
推迟,31
航空,31
仪式,31
弹劾,31
北溪,31
污染,31
进攻,31
武装冲突,31
80,31
世卫,31
群岛,31
加速,31
解决,31
天下,31
校园,31
高官,30
医疗队,30
就业,30
该国,30
倒塌,30
方案,30
尔多,30
病例,30
丑闻,30
时代,30
失业率,30
建筑,30
前往,30
阿联酋,30
柬,30
上空,30
坠机,30
一场,30
联盟,30
孟加拉国,30
加大,30
外国,30
红海,30
陷入,30
出庭,30
黎巴嫩,30
七国集团,30
外交部,30
寻求,29
产业,29
体验,29
文物,29
提升,29
安,29
被控,29
多伦多,29
路,29
国内,29
信心,29
力量,29
驱逐,29
肆虐,29
利比亚,29
签证,29
党首,29
蔓延,29
申请,29
郑泽光,29
平台,29
农产品,29
芬兰,28
加快,28
指,28
经贸合作,28
批,28
杀人,28
地面,28
环比,28
联合国教科文组织,28
交通事故,28
吴江,28
浩,28
埃,28
天,28
州长,28
现代化,28
亮相,28
阿塞拜疆,28
凸显,28
近海,28
英,28
系列,28
博会,28
撞,28
月份,28
下调,28
王毅,28
毒品,28
55,28
提交,28
客机,28
知名,28
本轮,28
努力,27
强震,27
众议院,27
41,27
热,27
独立,27
现,27
集团,27
携手,27
大幅,27
联大,27
基地,27
新冠,27
受灾,27
周刊,27
空军,27
攻击,27
一艘,27
医疗,27
情况,27
期间,27
莫斯科州,27
草案,27
通电话,27
支持率,27
枪杀,27
27,27
越南,27
需,27
环境,27
管道,27
成都,27
事,27
F16,27
62,27
转移,27
扎波罗热,27
非,27
退出,27
巴士,27
中美关系,27
衰退,27
旧金山,26
现象,26
评估,26
53,26
时隔,26
余人,26
200,26
共,26
种族主义,26
佛州,26
没,26
小,26
74,26
重启,26
苏,26
33,26
能力,26
道,26
出,26
发出,26
分析,26
开通,26
图,26
AI,26
强降雨,26
地球,26
中欧,26
条约,26
风华,26
塞尔维亚,26
贫铀弹,25
职务,25
克宫,25
视频,25
自杀,25
控制,25
滥用,25
北京,25
很,25
恶化,25
民主,25
防范,25
无,25
辩论,25
桥梁,25
失联,25
乌兹别克斯坦,25
北美票房,25
总部,25
入约,25
中医,25
洛杉矶,25
童工,25
政要,25
风暴,25
比利时,25
分歧,25
海岸,25
贡献,25
门,25
水电站,25
31,24
接近,24
美国防部,24
站,24
健康,24
大臣,24
热浪,24
农业,24
国防部长,24
声明,24
大英博物馆,24
防空,24
系,24
身份,24
网络,24
两架,24
状况,24
岸田文雄,24
离开,24
曝光,24
资金,24
澳,24
接连,24
军演,24
下令,24
拟,24
常驻,24
泰,24
芯片,24
米,24
信用,24
沉没,24
拘留,24
道路,24
透视,24
家庭,24
特鲁多,24
条件,24
里,24
爆炸事件,24
肯尼亚,24
洪灾,24
基辛格,24
巴以,24
暂无,23
登陆,23
感到,23
厄尔尼诺,23
36,23
预测,23
澳媒,23
岸田,23
多重,23
放缓,23
泄漏,23
货船,23
山体,23
滑坡,23
国防,23
留学生,23
新增,23
最高法院,23
监禁,23
框架,23
消费者,23
会面,23
数百人,23
无人,23
再度,23
90,23
生物,23
大楼,23
运粮,23
提高,23
金正恩,23
医生,23
哥伦比亚,23
刑事,23
访,23
评级,23
倾覆,23
冲绳,23
打死,23
70,23
事务,23
卡塔尔,23
方向,23
内塔尼亚胡,23
吁,23
禁止,23
移交,22
东部,22
澳中,22
丹麦,22
五角大楼,22
听证会,22
生日,22
纪念,22
检方,22
美国国会,22
提名,22
关门,22
利益,22
团体,22
国王,22
首个,22
交火,22
政坛,22
家,22
海军,22
案件,22
长,22
中美,22
警报,22
探访,22
太平洋,22
获救,22
电力公司,22
悲剧,22
律师,22
爆炸声,22
上半年,22
军队,22
智慧,22
财长,22
风波,22
上演,22
否认,22
古巴,22
保障,22
改善,22
南非政府,22
区,22
减少,22
37,22
务实,22
美向,22
交流会,22
作出,22
洪都拉斯,22
卡霍夫卡,22
人质,22
高峰论坛,22
十周年,21
笼罩,21
35,21
答记者问,21
愿,21
女性,21
改革,21
利率,21
突访,21
78,21
多年,21
海上,21
网友,21
打造,21
感受,21
致命,21
雅万,21
32,21
批评,21
28,21
飓风,21
76,21
共享,21
自首,21
执行,21
纳克,21
互利,21
指数,21
回国,21
银行,21
南海,21
传统,21
机上,21
分裂,21
命运,21
论文,21
航线,21
东西,21
不了,21
万亿美元,21
巨头,21
区域,21
雅集,21
众,21
审议,20
外交大臣,20
这是,20
首位,20
攀升,20
担任,20
坦克,20
搞,20
价格,20
减贫,20
美日韩,20
拱火,20
19,20
难民,20
市民,20
亚美尼亚,20
48,20
只,20
去年,20
外交官,20
多家,20
缺乏,20
建立,20
倍,20
乘客,20
巴勒斯坦人,20
看好,20
年来,20
载有,20
关切,20
传出,20
船只,20
国债,20
政党,20
初步,20
洪森,20
59,20
繁荣,20
发起,20
干涉,20
禁令,20
资格,20
太,20
党争,20
科学家,20
西部,20
加,20
龙卷风,20
佩,20
扎,20
潜水器,20
运营,20
裁定,20
双边关系,20
端午,20
胡塞,20
辞去,19
旅游业,19
成本,19
数千,19
破产,19
转型,19
大型,19
设备,19
伤人,19
被迫,19
主题,19
老挝,19
裔,19
包括,19
被困,19
团结,19
2030,19
山火,19
击毙,19
卢卡申科,19
治疗,19
52,19
讲话,19
枪,19
建交,19
成员,19
当局,19
黑手,19
第六届,19
总领事,19
走廊,19
损失,19
美众议院,19
发,19
失控,19
东电,19
菲,19
吨,19
总干事,19
共同体,19
56,19
中外,19
逃,19
增至,19
3000,19
中日,19
阿尔及利亚,19
追加,19
也门,19
言论,19
议题,19
美式,19
服务,19
前首相,19
森林,19
封锁,19
中澳,19
禽流感,19
半岛,19
专场,18
圣保罗,18
学院,18
下滑,18
责任,18
罪名,18
两起,18
恐袭,18
地方,18
火箭,18
混乱,18
解除,18
就任,18
领空,18
种族,18
故障,18
万美元,18
数万,18
比赛,18
促,18
新一届,18
出炉,18
炮击,18
找到,18
工人,18
沟通,18
情报,18
办公室,18
万人次,18
钟声,18
体系,18
重申,18
经历,18
消防,18
预告,18
使,18
日益,18
委内瑞拉,18
三个,18
涉,18
停电,18
密件,18
基准利率,18
96,18
泛滥,18
500,18
2000,18
两个,18
物资,18
协会,18
枪手,18
外运,18
中国共产党,18
博览会,18
经济衰退,18
斯科夫,18
经济学家,18
上合,18
元首,18
以方,18
口岸,18
疑似,18
羽田机场,18
吉尔吉斯斯坦,18
300,17
项,17
国防部,17
面积,17
灾害,17
标准,17
生命,17
64,17
收入,17
选择,17
提前,17
文化交流,17
前线,17
升温,17
会谈,17
商业,17
震感,17
限电,17
你好,17
讲述,17
中国式,17
约堡,17
协定,17
互鉴,17
食品,17
古,17
枪案,17
梦想,17
难以,17
46,17
理解,17
工厂,17
执法,17
才,17
英国伦敦,17
26,17
瑞士,17
CPI,17
基金,17
创始人,17
高速公路,17
司法,17
进程,17
累计,17
训练,17
信任,17
抢劫,17
半数,17
率,17
创造,17
400,17
预警,17
冲击,17
用户,17
意义,17
叙,17
秩序,17
三,17
万吨,17
行业,17
交通,17
辆,17
X,17
行凶,17
大巴,17
运动员,17
之争,17
130,17
建议,17
核武器,17
博物馆,17
改变,17
防空警报,17
放弃,17
预算,17
链,17
29,17
交换,17
十年,17
生效,17
美国众议院,17
缅因州,17
新能源,16
迎,16
贷款,16
遏制,16
工业,16
中资企业,16
快速,16
支援,16
定,16
登月,16
马,16
冀,16
一辆,16
节,16
两次,16
推出,16
灾区,16
边境地区,16
激烈,16
中医药,16
低,16
动力,16
重建,16
地位,16
解读,16
双胞胎,16
认罪,16
日本首相,16
赢得,16
杀害,16
42,16
推特,16
负责,16
老,16
选出,16
落幕,16
初选,16
远,16
搜救,16
已成,16
阶段,16
强,16
难解,16
马尼拉,16
拉,16
大门,16
全美,16
频繁,16
领袖,16
修复,16
军舰,16
通信,16
费城,16
西共体,16
发挥,16
作用,16
囚犯,16
GDP,16
侵犯,16
面对,16
幽灵,16
延误,16
空中,16
大运会,16
47,16
上调,16
财政,16
争议,16
残骸,16
外国游客,16
地铁,16
连环,16
俄外长,16
IAEA,16
社区,16
越来越,16
援柬,16
表态,16
裁决,16
学习,16
联合国安理会,16
泰坦,16
僵局,16
贫困,16
隧道,16
约翰逊,16
杯,16
汉学家,15
有望,15
63,15
诉讼,15
困难,15
事儿,15
芬太尼,15
渔业,15
行径,15
智利,15
造福,15
削减,15
试射,15
供水,15
分子,15
飞行,15
分享,15
防长,15
宣誓就职,15
趋势,15
入侵,15
吸引,15
逝世,15
首度,15
更大,15
秘鲁,15
崩溃,15
采购,15
38,15
监狱,15
行动计划,15
法官,15
缓解,15
百年,15
军机,15
仇恨,15
发文,15
军用,15
增进,15
处于,15
虐待,15
一度,15
货币,15
扩员,15
集束炸弹,15
生产,15
记录,15
构建,15
伸向,15
血腥,15
难题,15
南方,15
首场,15
家属,15
展,15
总司令,15
中非,15
艇,15
指责,15
价值,15
年底,15
用于,15
社评,15
不满,15
潮,15
4000,15
西北部,15
遇刺,15
非盟,15
使领馆,15
展现,15
道歉,15
投入,15
短缺,15
基金会,15
主权,15
共识,15
首批,15
44,15
击退,15
燃料,15
77,15
部门,15
连任,15
艺术,15
内部,15
驳斥,15
想,15
经验,15
查尔斯,15
卡车,15
消费,15
漫评,15
各界,15
干预,15
皮,15
曝,15
轰炸机,15
闹剧,15
共和党人,15
火箭弹,15
新年,15
69,14
孔子,14
49,14
英国首相,14
核心,14
数百,14
不力,14
年轻人,14
升空,14
亨特,14
话,14
大米,14
不再,14
第二,14
劳工,14
物种,14
送,14
病毒,14
韩政府,14
一周年,14
美媒美,14
美英,14
德桑蒂斯,14
反,14
这国,14
远程,14
受益,14
篇,14
旅行,14
闭幕,14
排除,14
两年,14
披露,14
增速,14
八成,14
钱,14
演讲,14
第三次,14
签令,14
一家,14
德媒,14
哀悼,14
支付,14
太空,14
成员国,14
或致,14
暂时,14
侦察,14
气温,14
阵营,14
沦为,14
尽快,14
权力,14
配合,14
日期,14
货运,14
首脑,14
访美,14
兼,14
NASA,14
停运,14
员工,14
涉及,14
恐吓,14
英方,14
靖国神社,14
消除,14
尼泊尔,14
极右翼,14
巴祖姆,14
卡努,14
翻车,14
揭牌,14
难民署,14
模式,14
供应,14
资深,14
电力,14
炒作,14
涉华,14
饥饿,14
一周,14
乌干达,14
超级,14
最低,14
周,14
职业,14
金融,14
岛国,14
受访者,14
成就,14
几何,14
阿拉斯加州,14
时事,14
周边,14
共赢,14
芝加哥,14
量子,14
72,14
惠及,14
需求,14
孔院,14
依赖,14
各方,14
总额,14
精神,14
规模,14
中秋,14
众议员,13
纪录,13
失望,13
违反,13
之际,13
解散,13
选民,13
有何,13
患者,13
粮食安全,13
弹道导弹,13
大坝,13
坠落,13
马丁,13
被告,13
一日,13
赛塔,13
掠夺,13
糟糕,13
回归,13
证据,13
见证,13
邀请,13
中央,13
万名,13
真实,13
敲响警钟,13
重视,13
世界气象组织,13
东南亚,13
马科斯,13
尼加拉瓜,13
拨款,13
审查,13
巴中,13
南,13
手记,13
培训,13
顺利,13
亿年,13
赔偿,13
新生儿,13
检测,13
启程,13
探索,13
杭州,13
严正,13
79,13
顽疾,13
环保,13
又现,13
罗马尼亚,13
出生,13
南加州,13
本州,13
对外,13
着陆,13
恶劣,13
再起,13
消防员,13
外,13
120,13
走向,13
人生,13
提,13
发帖,13
酒店,13
三大,13
符合,13
仅,13
西,13
中巴,13
印太,13
意外,13
终将,13
新低,13
米莱,13
兑现,13
车队,13
到访,13
上万,13
单方面,13
反恐,13
工具,13
欧美,13
难民营,13
逼近,13
驻英,13
1000,13
三名,13
送医,13
受阻,13
美军基地,13
少年,13
制度,13
美国纽约,13
参观,13
54,13
儿子,13
问,13
这场,13
改组,13
党,13
里程碑,13
国民,13
历史性,13
借,13
日美军,13
第二轮,13
典范,13
烟雾,13
CEO,13
引领,13
ChatGPT,13
尚未,13
物质,13
制造业,13
理念,13
出访,13
公交车,13
枪声,13
华人,13
变,13
系统性,13
撤销,13
侵袭,13
武契奇,13
特雷斯,13
OpenAI,13
第三季度,13
免签,13
奖,12
婴儿,12
出任,12
智库,12
监测,12
试运行,12
39,12
美国会,12
因素,12
假期,12
原油,12
水产品,12
原住民,12
综合,12
津巴布韦,12
这位,12
公众,12
幸存者,12
拒,12
暴力事件,12
银行业,12
朔,12
尔茨,12
五年,12
遗体,12
中华,12
他信,12
空间,12
全世界,12
考察,12
作战,12
大法官,12
征兵,12
市中心,12
阴影,12
形象,12
商品,12
萎缩,12
58,12
民心,12
式,12
金边,12
管制,12
谋杀,12
团队,12
司令,12
度假,12
爱,12
画面,12
竞选人,12
首席,12
全球性,12
渔民,12
鱼,12
叫停,12
程序,12
失事,12
战斗机,12
湄公河,12
购买,12
疫苗,12
客车,12
后果,12
艰难,12
击中,12
谎言,12
揭晓,12
房屋,12
检察官,12
争端,12
近期,12
男孩,12
85,12
享年,12
冷战,12
教师,12
揭露,12
折射,12
出版,12
票房,12
港媒,12
阻碍,12
原则,12
竞争,12
应诉,12
设立,12
力度,12
私人,12
内政,12
数,12
黎巴嫩真主党,12
一种,12
联邦最高法院,12
和谈,12
国际法,12
药物,12
组建,12
幼崽,12
莫迪,12
大运,12
侧翻,12
车辆,12
推,12
领土,12
杜苏芮,12
感谢,12
建军,12
缘何,12
办,12
方式,12
乱象,12
作家,12
外交关系,12
供应链,12
广阔,12
宇宙,12
高级别,12
音乐会,12
中老,12
交付,12
斯里兰卡,12
两人,12
打压,12
功能,12
新机遇,12
尤,12
机密文件,12
总统大选,12
最终,12
沉船,12
很快,12
约旦,12
外国专家,12
肖千,12
自由,12
武装力量,12
霍乱,12
多边,12
上诉,12
乌拉圭,11
开设,11
保证,11
备忘录,11
对接,11
加深,11
降低,11
再现,11
联合国大会,11
重开,11
分钟,11
感染,11
预算案,11
焚烧,11
干旱,11
罪行,11
颁奖仪式,11
卫星,11
撤出,11
群体,11
展在,11
数百万,11
公共,11
美国务院,11
驻日,11
细节,11
恐怖主义,11
71,11
助理,11
美丽,11
出售,11
证明,11
出动,11
老兵,11
吃,11
高质量,11
南极,11
俄联邦,11
重伤,11
愤怒,11
新政府,11
打破,11
误杀,11
海水,11
多样性,11
第三届,11
排,11
瘫痪,11
步伐,11
返回,11
温哥华,11
阻止,11
外部,11
巡逻,11
小镇,11
变化,11
抓获,11
动用,11
资产,11
磋商,11
女子,11
61,11
利用,11
流行,11
实践,11
负责人,11
变暖,11
大面积,11
高中,11
第四次,11
耶伦,11
在线,11
朝中社,11
武术,11
黑人,11
活力,11
92,11
机组人员,11
挪威,11
扎克,11
伯格,11
弹射,11
港,11
领馆,11
反华,11
赴美,11
游戏,11
罢免,11
史上,11
愈发,11
搜查,11
巨额,11
流行病,11
加拿大政府,11
点赞,11
履行,11
充满,11
中止,11
百万,11
一意孤行,11
被淹,11
得州,11
雇佣,11
旅韩,11
两天,11
发放,11
伊斯兰,11
离不开,11
避难,11
惠誉,11
欧洲议会,11
测试,11
伤害,11
跨境,11
坠海,11
娃,11
现身,11
维护,11
大学生,11
致多人,11
美称,11
之子,11
赛区,11
发达国家,11
美参议院,11
西海岸,11
新型,11
揭,11
这件,11
质问,11
循环,11
吉隆坡,11
未能,11
参议员,11
设计,11
基建,11
倒计时,11
丝绸之路,11
别尔哥罗德,11
宣言,11
无罪,11
工作人员,11
主义,11
做好,11
永久,11
警卫队,11
和解,11
中国政府,11
潜艇,11
北海道,11
总,11
事关,11
气旋,11
暹粒,11
新篇章,11
终年,11
波音,11
熊猫,11
动物园,11
踩踏,11
交流活动,11
记忆,11
以色列国防军,11
加沙城,11
纳卡,11
上百人,10
产量,10
展望,10
点,10
顾问,10
规则,10
事实,10
传承,10
女,10
英国政府,10
停摆,10
特色,10
司法部,10
坦桑尼亚,10
仲裁,10
驻华,10
京都,10
纵火,10
庇护,10
二季度,10
佐科,10
著名,10
陷,10
例,10
小圈子,10
只能,10
失窃,10
麻烦,10
再次发生,10
态势,10
心,10
乐观,10
开学,10
三年,10
两国关系,10
时刻,10
周年纪念,10
81,10
中华文化,10
国际贸易,10
深陷,10
接待,10
远离,10
伙伴,10
清单,10
荒谬,10
水域,10
不确定性,10
特维尔,10
内容,10
爆炸案,10
多项,10
电子,10
父亲,10
间,10
至关重要,10
四个,10
留下,10
生意,10
怒,10
多米尼加,10
追踪,10
表面,10
灭火,10
之间,10
旅美,10
东北部,10
卡特,10
无差别,10
首映,10
危及,10
头号,10
大海,10
战时,10
开枪,10
母亲,10
高于,10
卸任,10
撕裂,10
销量,10
正视,10
昂山,10
素季,10
白人,10
友好条约,10
叻,10
均,10
敖德萨,10
警惕,10
一地,10
浓烟,10
绑架,10
轮值,10
紧张,10
埃塞俄比亚,10
账户,10
人才,10
幕后,10
国民议会,10
魅力,10
议会选举,10
潜力,10
战火,10
削弱,10
副外长,10
灾民,10
派遣,10
派,10
死亡率,10
特大,10
客运,10
防卫,10
涉事,10
年龄,10
机,10
坠崖,10
和平解决,10
度,10
工会,10
外国人,10
标志,10
不明,10
澳洲,10
降,10
严厉,10
穆特,10
人物,10
发酵,10
天然气,10
棉兰老岛,10
此前,10
揭示,10
美众,10
布鲁塞尔,10
从未,10
值得,10
民生,10
无果,10
牺牲,10
道德,10
立法,10
万里,10
学术,10
只会,10
自我,10
高级,10
罪,10
陆军,10
捷克,10
好莱坞,10
观象台,10
扩张,10
秘书,10
祸害,10
中断,10
挑动,10
堪忧,10
不得人心,10
演员,10
总领事馆,10
沉浸,10
华春莹,10
尼,10
防御,10
第二届,10
米兰,10
权利,10
发言,10
声音,10
制定,10
俄驻,10
山东,10
气象部门,10
小学,10
香港,10
禁毒,10
两周,10
发声明,10
何时休,10
龙舟,10
四川,10
美媒称,10
始终,10
统计,10
监控,10
武装部队,10
防务,10
探险,10
小组,10
迪拜,10
弗洛伊德,10
核武,10
彭斯,10
乔伊,10
超标,10
中洪,10
高考,10
亚裔,10
展示,10
索马里,10
汗,10
东,10
人文,10
达尔文,10
水立方,10
悼念,10
艾奥瓦州,10
执政党,10
启用,10
持枪,10
卫生部门,10
克尔曼,10
绘梦,10
巴方,9
提起,9
土,9
月底,9
一处,9
仓库,9
承担,9
注定,9
启幕,9
伯明翰,9
减产,9
中蒙,9
洲际,9
东南部,9
未遂,9
城,9
工业化,9
归还,9
美中关系,9
破获,9
推广,9
赢,9
颁奖典礼,9
制,9
加码,9
古兰经,9
呈上升,9
洪玛奈,9
梅德韦,9
杰夫,9
见面,9
人因,9
关键词,9
釜山,9
刑期,9
季,9
愚蠢,9
北极,9
进,9
楼房,9
太阳能,9
接触,9
两周年,9
祝贺,9
乐园,9
早期,9
担心,9
司机,9
认定,9
伊姆兰汗,9
判决,9
增,9
塔吉克斯坦,9
家园,9
65,9
年前,9
相向,9
负面,9
痛批,9
迎新,9
驳回,9
运动,9
多国,9
所罗门群岛,9
上海,9
福宝,9
协助,9
十大,9
彻查,9
发表谈话,9
对方,9
装置,9
污水排放,9
名单,9
美好,9
增派,9
疯狂,9
代价,9
新一任,9
联邦政府,9
终身,9
权,9
奇迹,9
诞生,9
夫人,9
广西,9
来袭,9
航天,9
军区,9
谱写,9
许可,9
推介,9
特拉维夫,9
意味着,9
法令,9
住宅,9
这地,9
何以,9
生日会,9
融合,9
推行,9
主导,9
极化,9
加油站,9
突袭,9
美防长,9
守护,9
夫,9
响起,9
领事馆,9
参谋长,9
67,9
应急,9
电话,9
美日,9
四国,9
提议,9
发表声明,9
51,9
勿,9
地中海,9
列为,9
首,9
难除,9
